ElapsedTime(s)	3717	EstimatedLatency(ms)	9.206	Trials	4800
ElapsedTime(s)	3764	EstimatedLatency(ms)	9.206	Trials	4864
ElapsedTime(s)	3821	EstimatedLatency(ms)	9.206	Trials	4928
ElapsedTime(s)	3872	EstimatedLatency(ms)	9.206	Trials	4992
ElapsedTime(s)	3921	EstimatedLatency(ms)	9.206	Trials	5056
ElapsedTime(s)	3976	EstimatedLatency(ms)	9.206	Trials	5120
ElapsedTime(s)	4024	EstimatedLatency(ms)	9.206	Trials	5184
ElapsedTime(s)	4078	EstimatedLatency(ms)	9.206	Trials	5248
ElapsedTime(s)	4133	EstimatedLatency(ms)	9.206	Trials	5312
ElapsedTime(s)	4184	EstimatedLatency(ms)	9.206	Trials	5376
ElapsedTime(s)	4233	EstimatedLatency(ms)	9.206	Trials	5440
ElapsedTime(s)	4284	EstimatedLatency(ms)	9.206	Trials	5504
ElapsedTime(s)	4338	EstimatedLatency(ms)	9.206	Trials	5568
ElapsedTime(s)	4390	EstimatedLatency(ms)	9.206	Trials	5632
ElapsedTime(s)	4440	EstimatedLatency(ms)	9.206	Trials	5696
ElapsedTime(s)	4497	EstimatedLatency(ms)	9.206	Trials	5760
ElapsedTime(s)	4552	EstimatedLatency(ms)	9.206	Trials	5824
ElapsedTime(s)	4600	EstimatedLatency(ms)	9.206	Trials	5888
ElapsedTime(s)	4656	EstimatedLatency(ms)	9.206	Trials	5952
ElapsedTime(s)	4710	EstimatedLatency(ms)	9.206	Trials	6016
ElapsedTime(s)	4762	EstimatedLatency(ms)	9.206	Trials	6080
ElapsedTime(s)	4814	EstimatedLatency(ms)	9.206	Trials	6144
ElapsedTime(s)	4867	EstimatedLatency(ms)	9.206	Trials	6208
ElapsedTime(s)	4919	EstimatedLatency(ms)	9.206	Trials	6272
ElapsedTime(s)	4973	EstimatedLatency(ms)	9.202	Trials	6336
ElapsedTime(s)	5023	EstimatedLatency(ms)	9.202	Trials	6400
ElapsedTime(s)	5076	EstimatedLatency(ms)	9.202	Trials	6464
ElapsedTime(s)	5130	EstimatedLatency(ms)	9.202	Trials	6528
ElapsedTime(s)	5182	EstimatedLatency(ms)	9.202	Trials	6592
ElapsedTime(s)	5236	EstimatedLatency(ms)	9.202	Trials	6656
ElapsedTime(s)	5291	EstimatedLatency(ms)	9.202	Trials	6720
ElapsedTime(s)	5349	EstimatedLatency(ms)	9.202	Trials	6784
ElapsedTime(s)	5401	EstimatedLatency(ms)	9.202	Trials	6848
